date,nav,cash,regime,dividend_credit,w_def,tgt_def
2016-12-23,3000000.0,3000000.0,Bull,0.0,0.0,0.0
2016-12-26,3002085.7499802457,2398637.4499802454,Bull,0.0,0.0,0.0
2016-12-27,2998965.5805072933,1798073.1805072932,Bull,0.0,0.0,0.0
2016-12-28,3014427.727160068,1196855.9271600682,Bull,0.0,0.0,0.0
2016-12-29,2998516.3385325763,595354.0385325762,Bull,0.0,0.0,0.0
2016-12-30,3019656.9399589496,145810.7399589492,Bull,0.0,0.0,0.0
2017-01-03,3021091.252736039,36592.35273603909,Bull,0.0,0.0,0.0
2017-01-04,3034063.752736039,36592.35273603909,Bull,0.0,0.0,0.0
2017-01-05,3059476.102736039,36592.35273603909,Bull,0.0,0.0,0.0
2017-01-06,3062313.902736039,36592.35273603909,Bull,0.0,0.0,0.0
2017-01-09,3051247.202736039,36592.35273603909,Bull,0.0,0.0,0.0
2017-01-10,3062006.402736039,36592.35273603909,Bull,0.0,0.0,0.0
2017-01-11,3071298.502736039,36592.35273603909,Bull,0.0,0.0,0.0
2017-01-12,3090104.652736039,36592.35273603909,Bull,0.0,0.0,0.0
2017-01-13,3084334.4577722056,23922.20777220559,Bull,0.0,0.0,0.0
2017-01-16,3056997.234885245,37039.9348852451,Bull,0.0,0.0,0.0
2017-01-17,3059050.4782540277,10144.128254027608,Bull,0.0,0.0,0.0
2017-01-18,3046239.9782540277,10144.128254027608,Bull,0.0,0.0,0.0
2017-01-19,3041824.9782540277,10144.128254027608,Bull,0.0,0.0,0.0
2017-01-20,3043860.4282540274,10144.128254027608,Bull,0.0,0.0,0.0
2017-01-23,3068204.0282540275,10144.128254027608,Bull,0.0,0.0,0.0
2017-01-24,3062740.8282540278,10144.128254027608,Bull,0.0,0.0,0.0
2017-02-02,3047666.1282540276,10144.128254027608,Bull,0.0,0.0,0.0
2017-02-03,3054937.905943484,2217.5559434841125,Bull,0.0,0.0,0.0
2017-02-06,3087940.205943484,2217.5559434841125,Bull,0.0,0.0,0.0
2017-02-07,3109560.905943484,2217.5559434841125,Bull,0.0,0.0,0.0
2017-02-08,3105416.3059434844,9309.955943484112,Bull,7092.4,0.0,0.0
2017-02-09,3106321.255943484,9309.955943484112,Bull,0.0,0.0,0.0
2017-02-10,3129160.505943484,9309.955943484112,Bull,0.0,0.0,0.0
2017-02-13,3139360.9559434843,9309.955943484112,Bull,0.0,0.0,0.0
2017-02-14,3142015.8059434844,9309.955943484112,Bull,0.0,0.0,0.0
2017-02-15,3171347.855943484,9309.955943484112,Bull,0.0,0.0,0.0
2017-02-16,3160754.4356474825,2066.3356474824977,Bull,0.0,0.0,0.0
2017-02-17,3147906.3356474824,2066.3356474824977,Bull,0.0,0.0,0.0
2017-02-18,3158685.8856474822,2066.3356474824977,Bull,0.0,0.0,0.0
2017-02-20,3153697.8356474824,2066.3356474824977,Bull,0.0,0.0,0.0
2017-02-21,3156557.1856474825,2066.3356474824977,Bull,0.0,0.0,0.0
2017-02-22,3163616.285647482,2066.3356474824977,Bull,0.0,0.0,0.0
2017-02-23,3147745.8356474824,2066.3356474824977,Bull,0.0,0.0,0.0
2017-02-24,3147582.6356474822,2066.3356474824977,Bull,0.0,0.0,0.0
2017-03-01,3143873.3856474822,2066.3356474824977,Bull,0.0,0.0,0.0
2017-03-02,3149685.8856474822,2066.3356474824977,Bull,0.0,0.0,0.0
2017-03-03,3141606.3356474824,2066.3356474824977,Bull,0.0,0.0,0.0
2017-03-06,3151238.3856474822,2066.3356474824977,Bull,0.0,0.0,0.0
2017-03-07,3156322.922394987,69342.62239498674,Bull,0.0,0.0,0.0
2017-03-08,3150322.46467184,47769.81467183988,Bull,0.0,0.0,0.0
2017-03-09,3143693.21467184,47769.81467183988,Bull,0.0,0.0,0.0
2017-03-10,3143733.71467184,47769.81467183988,Bull,0.0,0.0,0.0
2017-03-13,3155189.31467184,47769.81467183988,Bull,0.0,0.0,0.0
2017-03-14,3166008.16467184,47769.81467183988,Bull,0.0,0.0,0.0
2017-03-15,3168828.81467184,47769.81467183988,Bull,0.0,0.0,0.0
2017-03-16,3187372.322857196,37205.07285719614,Bull,0.0,0.0,0.0
2017-03-17,3190888.622857196,37205.07285719614,Bull,0.0,0.0,0.0
2017-03-20,3188425.222857196,37205.07285719614,Bull,0.0,0.0,0.0
2017-03-21,3200421.475017872,35001.125017872255,Bull,0.0,0.0,0.0
2017-03-22,3186258.075017872,35001.125017872255,Bull,0.0,0.0,0.0
2017-03-23,3187369.319811419,8644.519811419257,Bull,0.0,0.0,0.0
2017-03-24,3179885.4233865836,1946.7233865833841,Bull,0.0,0.0,0.0
2017-03-27,3183594.387654212,373.5876542118858,Bull,0.0,0.0,0.0
2017-03-28,3192377.913296164,20863.06329616414,Bull,0.0,0.0,0.0
2017-03-29,3210698.813296164,20863.06329616414,Bull,0.0,0.0,0.0
2017-03-30,3214464.2396833245,21553.939683324264,Bull,0.0,0.0,0.0
2017-03-31,3198707.7647563447,51979.26475634477,Bull,0.0,0.0,0.0
2017-04-05,3219376.782753556,12404.682753556026,Bull,0.0,0.0,0.0
2017-04-06,3209035.9827535558,12404.682753556026,Bull,0.0,0.0,0.0
2017-04-07,3203606.4827535558,12404.682753556026,Bull,0.0,0.0,0.0
2017-04-10,3214937.082753556,12404.682753556026,Bull,0.0,0.0,0.0
2017-04-11,3212998.7327535558,12404.682753556026,Bull,0.0,0.0,0.0
2017-04-12,3210284.2327535558,12404.682753556026,Bull,0.0,0.0,0.0
2017-04-13,3213572.482753556,12404.682753556026,Bull,0.0,0.0,0.0
2017-04-14,3180932.017311013,2971.3173110126518,Bull,0.0,0.0,0.0
2017-04-17,3178828.9173110127,2971.3173110126518,Bull,0.0,0.0,0.0
2017-04-18,3183656.8202796057,36405.5202796059,Bull,0.0,0.0,0.0
2017-04-19,3151153.4888811256,15071.438881125536,Bull,0.0,0.0,0.0
2017-04-20,3146322.9404740487,38149.34047404879,Bull,0.0,0.0,0.0
2017-04-21,3169742.7196802367,9204.569680236546,Bull,0.0,0.0,0.0
2017-04-24,3174485.019680237,9204.569680236546,Bull,0.0,0.0,0.0
2017-04-25,3202233.4696802367,9204.569680236546,Bull,0.0,0.0,0.0
2017-04-26,3217844.889978211,2685.539978210807,Bull,0.0,0.0,0.0
2017-04-27,3204039.9399782107,2685.539978210807,Bull,0.0,0.0,0.0
2017-04-28,3194436.598742415,310.3987424155639,Bull,0.0,0.0,0.0
2017-05-02,3242535.322721644,29.172721644070407,Bull,0.0,0.0,0.0
2017-05-03,3250065.572721644,29.172721644070407,Bull,0.0,0.0,0.0
2017-05-04,3266710.472721644,29.172721644070407,Bull,0.0,0.0,0.0
2017-05-05,3247002.422721644,29.172721644070407,Bull,0.0,0.0,0.0
2017-05-08,3258907.622721644,29.172721644070407,Bull,0.0,0.0,0.0
2017-05-09,3257858.4464329393,19.546432939576334,Bull,0.0,0.0,0.0
2017-05-10,3252996.3587178644,30.85871786433563,Bull,0.0,0.0,0.0
2017-05-11,3260651.292276676,23.492276676086476,Bull,0.0,0.0,0.0
2017-05-12,3263200.392276676,23.492276676086476,Bull,0.0,0.0,0.0
2017-05-15,3276775.292276676,23.492276676086476,Bull,0.0,0.0,0.0
2017-05-16,3273563.642276676,23.492276676086476,Bull,0.0,0.0,0.0
2017-05-17,3272406.242276676,23.492276676086476,Bull,0.0,0.0,0.0
2017-05-18,3260245.092276676,23.492276676086476,Bull,0.0,0.0,0.0
2017-05-19,3258660.192276676,23.492276676086476,Bull,0.0,0.0,0.0
2017-05-22,3268438.092276676,23.492276676086476,Bull,0.0,0.0,0.0
2017-05-23,3269223.5922766756,23.492276676086476,Bull,0.0,0.0,0.0
2017-05-24,3267152.542276676,23.492276676086476,Bull,0.0,0.0,0.0
2017-05-25,3276003.9422766757,23.492276676086476,Bull,0.0,0.0,0.0
2017-05-26,3277202.5710068825,65.92100688233768,Bull,0.0,0.0,0.0
2017-05-31,3261457.2210068824,65.92100688233768,Bull,0.0,0.0,0.0
2017-06-01,3264695.2680892046,25.368089204837815,Bull,0.0,0.0,0.0
2017-06-02,3270542.068089205,25.368089204837815,Bull,0.0,0.0,0.0
2017-06-03,3274006.7680892046,25.368089204837815,Bull,0.0,0.0,0.0
2017-06-05,3287097.9180892045,25.368089204837815,Bull,0.0,0.0,0.0
2017-06-06,3289361.1680892045,25.368089204837815,Bull,0.0,0.0,0.0
2017-06-07,3284156.1180892047,25.368089204837815,Bull,0.0,0.0,0.0
